2026-01-02 18:26:21,598 | INFO | Fetching timing app data...
2026-01-02 18:26:23,142 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:26:25,000 | INFO | Data has been written to cache!
2026-01-02 18:26:25,001 | INFO | Processing timing data...
2026-01-02 18:26:27,304 | INFO | No cached data found for car_data. Loading data...
2026-01-02 18:26:27,305 | INFO | Fetching car data...
2026-01-02 18:26:29,511 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:26:32,768 | INFO | Parsing car data...
2026-01-02 18:26:39,476 | INFO | Data has been written to cache!
2026-01-02 18:26:39,477 | INFO | No cached data found for position_data. Loading data...
2026-01-02 18:26:39,478 | INFO | Fetching position data...
2026-01-02 18:26:41,049 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:26:43,879 | INFO | Parsing position data...
2026-01-02 18:26:48,695 | INFO | Data has been written to cache!
2026-01-02 18:26:50,755 | INFO | No cached data found for weather_data. Loading data...
2026-01-02 18:26:50,756 | INFO | Fetching weather data...
2026-01-02 18:26:52,491 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:26:54,161 | INFO | Data has been written to cache!
2026-01-02 18:26:54,164 | INFO | No cached data found for race_control_messages. Loading data...
2026-01-02 18:26:54,165 | INFO | Fetching race control messages...
2026-01-02 18:26:55,816 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:26:57,763 | INFO | Data has been written to cache!
2026-01-02 18:26:57,894 | INFO | Finished loading data for 20 drivers: ['55', '1', '16', '11', '44', '4', '14', '63', '24', '6', '10', '77', '22', '3', '31', '23', '20', '5', '47', '18']
2026-01-02 18:26:57,950 | INFO | Fetching 2022 | Pre-Season Test | R
2026-01-02 18:26:57,991 | WARNING | Correcting user input 'Pre-Season Test' to 'United States Grand Prix'
2026-01-02 18:26:57,995 | INFO | Loading data for United States Grand Prix - Race [v3.7.0]
2026-01-02 18:26:58,000 | INFO | No cached data found for session_info. Loading data...
2026-01-02 18:26:58,000 | INFO | Fetching session info data...
2026-01-02 18:26:59,907 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:27:01,945 | INFO | Data has been written to cache!
2026-01-02 18:27:01,946 | INFO | No cached data found for driver_info. Loading data...
2026-01-02 18:27:01,948 | INFO | Fetching driver list...
2026-01-02 18:27:03,837 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:27:06,724 | INFO | Data has been written to cache!
2026-01-02 18:27:07,031 | INFO | No cached data found for session_status_data. Loading data...
2026-01-02 18:27:07,031 | INFO | Fetching session status data...
2026-01-02 18:27:09,426 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:27:11,847 | INFO | Data has been written to cache!
2026-01-02 18:27:11,848 | INFO | No cached data found for lap_count. Loading data...
2026-01-02 18:27:11,849 | INFO | Fetching lap count data...
2026-01-02 18:27:13,671 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:27:15,443 | INFO | Data has been written to cache!
2026-01-02 18:27:15,444 | INFO | No cached data found for track_status_data. Loading data...
2026-01-02 18:27:15,444 | INFO | Fetching track status data...
2026-01-02 18:27:17,403 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:27:20,174 | INFO | Data has been written to cache!
2026-01-02 18:27:20,186 | INFO | No cached data found for _extended_timing_data. Loading data...
2026-01-02 18:27:20,188 | INFO | Fetching timing data...
2026-01-02 18:27:23,024 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:27:30,152 | INFO | Parsing timing data...
2026-01-02 18:27:32,242 | WARNING | Driver 10: Ignoring late data for a previously processed lap.The data may contain errors (previous: 6; current 7)
2026-01-02 18:27:32,907 | WARNING | Driver 20: Ignoring late data for a previously processed lap.The data may contain errors (previous: 31; current 32)
2026-01-02 18:27:34,728 | WARNING | Failed to align laps for drivers: ['55']
2026-01-02 18:27:34,850 | INFO | Data has been written to cache!
2026-01-02 18:27:34,851 | INFO | No cached data found for timing_app_data. Loading data...
2026-01-02 18:27:34,852 | INFO | Fetching timing app data...
2026-01-02 18:27:36,695 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:27:39,258 | INFO | Data has been written to cache!
2026-01-02 18:27:39,258 | INFO | Processing timing data...
2026-01-02 18:27:42,520 | INFO | No cached data found for car_data. Loading data...
2026-01-02 18:27:42,520 | INFO | Fetching car data...
2026-01-02 18:27:44,662 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:27:47,784 | INFO | Parsing car data...
2026-01-02 18:27:58,237 | INFO | Data has been written to cache!
2026-01-02 18:27:58,238 | INFO | No cached data found for position_data. Loading data...
2026-01-02 18:27:58,238 | INFO | Fetching position data...
2026-01-02 18:27:59,913 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:28:03,575 | INFO | Parsing position data...
2026-01-02 18:28:12,973 | WARNING | Driver 241: Position data is incomplete!
2026-01-02 18:28:13,000 | WARNING | Driver 242: Position data is incomplete!
2026-01-02 18:28:13,034 | WARNING | Driver 243: Position data is incomplete!
2026-01-02 18:28:13,672 | INFO | Data has been written to cache!
2026-01-02 18:28:17,394 | INFO | No cached data found for weather_data. Loading data...
2026-01-02 18:28:17,394 | INFO | Fetching weather data...
2026-01-02 18:28:18,984 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:28:20,769 | INFO | Data has been written to cache!
2026-01-02 18:28:20,773 | INFO | No cached data found for race_control_messages. Loading data...
2026-01-02 18:28:20,773 | INFO | Fetching race control messages...
2026-01-02 18:28:22,225 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:28:23,939 | INFO | Data has been written to cache!
2026-01-02 18:28:24,296 | INFO | Finished loading data for 20 drivers: ['1', '44', '16', '11', '63', '4', '14', '5', '20', '22', '31', '24', '23', '10', '47', '3', '6', '18', '77', '55']
2026-01-02 18:28:24,350 | INFO | Fetching 2022 | Pre-Season Test | Q
2026-01-02 18:28:24,386 | WARNING | Correcting user input 'Pre-Season Test' to 'United States Grand Prix'
2026-01-02 18:28:24,389 | INFO | Loading data for United States Grand Prix - Qualifying [v3.7.0]
2026-01-02 18:28:24,391 | INFO | No cached data found for session_info. Loading data...
2026-01-02 18:28:24,392 | INFO | Fetching session info data...
2026-01-02 18:28:25,929 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:28:27,610 | INFO | Data has been written to cache!
2026-01-02 18:28:27,611 | INFO | No cached data found for driver_info. Loading data...
2026-01-02 18:28:27,611 | INFO | Fetching driver list...
2026-01-02 18:28:29,097 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:28:30,918 | INFO | Data has been written to cache!
2026-01-02 18:28:31,308 | INFO | No cached data found for session_status_data. Loading data...
2026-01-02 18:28:31,308 | INFO | Fetching session status data...
2026-01-02 18:28:32,819 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:28:34,460 | INFO | Data has been written to cache!
2026-01-02 18:28:34,461 | INFO | No cached data found for track_status_data. Loading data...
2026-01-02 18:28:34,462 | INFO | Fetching track status data...
2026-01-02 18:28:36,120 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:28:37,663 | INFO | Data has been written to cache!
2026-01-02 18:28:37,664 | INFO | No cached data found for _extended_timing_data. Loading data...
2026-01-02 18:28:37,664 | INFO | Fetching timing data...
2026-01-02 18:28:39,137 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:28:41,611 | INFO | Parsing timing data...
2026-01-02 18:28:42,051 | INFO | Data has been written to cache!
2026-01-02 18:28:42,051 | INFO | No cached data found for timing_app_data. Loading data...
2026-01-02 18:28:42,052 | INFO | Fetching timing app data...
2026-01-02 18:28:43,531 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:28:45,330 | INFO | Data has been written to cache!
2026-01-02 18:28:45,330 | INFO | Processing timing data...
2026-01-02 18:28:46,572 | INFO | No cached data found for car_data. Loading data...
2026-01-02 18:28:46,573 | INFO | Fetching car data...
2026-01-02 18:28:48,080 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:28:50,714 | INFO | Parsing car data...
2026-01-02 18:28:55,479 | INFO | Data has been written to cache!
2026-01-02 18:28:55,480 | INFO | No cached data found for position_data. Loading data...
2026-01-02 18:28:55,481 | INFO | Fetching position data...
2026-01-02 18:28:56,970 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
